Identifier	Database
12753	Entrez Gene
18643	Entrez Gene
18645	Entrez Gene
75477	Entrez Gene
26360	Entrez Gene
30924	Entrez Gene
57875	Entrez Gene
13644	Entrez Gene
14800	Entrez Gene
18160	Entrez Gene
211484	Entrez Gene
17295	Entrez Gene
104445	Entrez Gene
12005	Entrez Gene
12927	Entrez Gene
58804	Entrez Gene
56699	Entrez Gene
107568	Entrez Gene
18717	Entrez Gene
93742	Entrez Gene
53321	Entrez Gene
22187	Entrez Gene
13448	Entrez Gene
13449	Entrez Gene
16917	Entrez Gene
93840	Entrez Gene
229658	Entrez Gene
15896	Entrez Gene
15898	Entrez Gene
19013	Entrez Gene
20533	Entrez Gene
26934	Entrez Gene
14804	Entrez Gene
109880	Entrez Gene
11482	Entrez Gene
13643	Entrez Gene
13641	Entrez Gene
13642	Entrez Gene
18764	Entrez Gene
18763	Entrez Gene
15902	Entrez Gene
16852	Entrez Gene
27205	Entrez Gene
15429	Entrez Gene
12340	Entrez Gene
26992	Entrez Gene
12343	Entrez Gene
54126	Entrez Gene
12447	Entrez Gene
56632	Entrez Gene
77579	Entrez Gene
16847	Entrez Gene
12444	Entrez Gene
12445	Entrez Gene
12443	Entrez Gene
12531	Entrez Gene
11610	Entrez Gene
12428	Entrez Gene
14082	Entrez Gene
11891	Entrez Gene
26400	Entrez Gene
12168	Entrez Gene
23938	Entrez Gene
26395	Entrez Gene
26396	Entrez Gene
16924	Entrez Gene
12929	Entrez Gene
108030	Entrez Gene
58235	Entrez Gene
58998	Entrez Gene
74053	Entrez Gene
80987	Entrez Gene
11863	Entrez Gene
14810	Entrez Gene
11487	Entrez Gene
57342	Entrez Gene
15170	Entrez Gene
320799	Entrez Gene
387609	Entrez Gene
22770	Entrez Gene
11489	Entrez Gene
21926	Entrez Gene
56362	Entrez Gene
243328	Entrez Gene
15194	Entrez Gene
13857	Entrez Gene
240725	Entrez Gene
50766	Entrez Gene
14783	Entrez Gene
20350	Entrez Gene
20346	Entrez Gene
11554	Entrez Gene
56013	Entrez Gene
19055	Entrez Gene
18771	Entrez Gene
18704	Entrez Gene
668303	Entrez Gene
11845	Entrez Gene
22041	Entrez Gene
11864	Entrez Gene
12361	Entrez Gene
12048	Entrez Gene
12050	Entrez Gene
106298	Entrez Gene
14623	Entrez Gene
17528	Entrez Gene
19262	Entrez Gene
57750	Entrez Gene
12389	Entrez Gene
19264	Entrez Gene
84585	Entrez Gene
66889	Entrez Gene
54609	Entrez Gene
14609	Entrez Gene
11865	Entrez Gene
19087	Entrez Gene
16061	Entrez Gene
16443	Entrez Gene
12452	Entrez Gene
12450	Entrez Gene
17865	Entrez Gene
231532	Entrez Gene
54607	Entrez Gene
241066	Entrez Gene
238130	Entrez Gene
